Customer ID,Customer Status,Churn Category,Churn Reason
1010-DIAUQ,Churned,Competitor,Competitor made better offer
1013-QCWAM,Stayed,None,None
1015-JPFYW,Stayed,None,None
1015-OWJKI,Joined,None,None
1016-DJTSV,Stayed,None,None
1017-FBQMM,Stayed,None,None
1020-JPQOW,Stayed,None,None
1022-RKXDR,Stayed,None,None
1023-BQXZE,Stayed,None,None
1024-GUALD,Churned,Dissatisfaction,Product dissatisfaction
1024-KPRBB,Stayed,None,None
1024-VRZHF,Churned,Competitor,Competitor made better offer
1025-FALIX,Stayed,None,None
1027-LKKQQ,Stayed,None,None
1028-FFNJK,Stayed,None,None
1029-QFBEN,Churned,Competitor,Competitor made better offer
1031-IIDEO,Churned,Dissatisfaction,Network reliability
1032-MAELW,Stayed,None,None
1035-IPQPU,Stayed,None,None
1036-GUDCL,Stayed,None,None
1038-RQOST,Stayed,None,None
1038-ZAGBI,Churned,Attitude,Attitude of support person
1041-RXHRA,Churned,Attitude,Attitude of support person
1042-HFUCW,Stayed,None,None
1043-UXOVO,Stayed,None,None
1043-YCUTE,Churned,Dissatisfaction,Service dissatisfaction
1045-LTCYT,Stayed,None,None
1047-NNCBF,Stayed,None,None
1047-RNXZV,Stayed,None,None
1049-FYSYG,Stayed,None,None
1051-EQPZR,Stayed,None,None
1051-GEJLJ,Joined,None,None
1052-QJIBV,Stayed,None,None
1053-MXTTK,Stayed,None,None
1057-FOGLZ,Stayed,None,None
1060-ENTOF,Stayed,None,None
1061-PNTHC,Stayed,None,None
1062-LHZOD,Churned,Competitor,Competitor made better offer
1063-DHQJF,Stayed,None,None
1064-FBXNK,Joined,None,None
1066-JKSGK,Churned,Competitor,Competitor made better offer
1069-QJOEE,Stayed,None,None
1069-XAIEM,Churned,Competitor,Competitor had better devices
1073-XXCZD,Stayed,None,None
1074-AMIOH,Stayed,None,None
1074-WVEVG,Stayed,None,None
1075-BGWOH,Churned,Attitude,Attitude of support person
1077-HUUJM,Stayed,None,None
1078-TDCRN,Joined,None,None
1080-BWSYE,Stayed,None,None
1084-MNSMJ,Stayed,None,None
1084-UQCHV,Churned,Attitude,Attitude of support person
1085-LDWAM,Stayed,None,None
1086-LXKFY,Churned,Other,Don't know
1087-GRUYI,Stayed,None,None
1087-UDSIH,Churned,Attitude,Attitude of support person
1088-AUUZZ,Stayed,None,None
1088-CNNKB,Stayed,None,None
1089-HDMKP,Stayed,None,None
1089-XZWHH,Stayed,None,None
1090-ESELR,Stayed,None,None
1090-PYKCI,Stayed,None,None
1091-SOZGA,Stayed,None,None
1092-GANHU,Churned,Competitor,Competitor offered more data
1092-WPIVQ,Stayed,None,None
1093-YSWCA,Stayed,None,None
1094-BKOSX,Stayed,None,None
1095-JUDTC,Churned,Competitor,Competitor offered higher download speeds
1095-WGNGG,Stayed,None,None
1096-ADRUX,Stayed,None,None
1097-FSPVW,Stayed,None,None
1098-KFQEC,Stayed,None,None
1098-TDVUQ,Joined,None,None
1099-BTKWT,Stayed,None,None
1099-GODLO,Joined,None,None
1100-DDVRV,Stayed,None,None
1101-SSWAG,Stayed,None,None
1104-FEJAM,Stayed,None,None
1104-TNLZA,Stayed,None,None
1106-HRLKZ,Stayed,None,None
1110-KYLGQ,Stayed,None,None
1112-CUNAO,Churned,Dissatisfaction,Service dissatisfaction
1113-IUJYX,Churned,Competitor,Competitor offered higher download speeds
1114-CENIM,Churned,Other,Don't know
1116-DXXDF,Stayed,None,None
1116-FRYVH,Stayed,None,None
1120-BMWUB,Churned,Other,Don't know
1121-QSIVB,Stayed,None,None
1122-JWTJW,Churned,Competitor,Competitor had better devices
1122-YJBCS,Stayed,None,None
1125-SNVCK,Stayed,None,None
1131-ALZWV,Stayed,None,None
1131-QQZEB,Stayed,None,None
1131-SUEKT,Stayed,None,None
1133-KXCGE,Stayed,None,None
1134-YWTYF,Stayed,None,None
1135-HIORI,Stayed,None,None
1135-LMECX,Joined,None,None
1136-XGEQU,Stayed,None,None
1137-DGOWI,Stayed,None,None
1139-WUOAH,Stayed,None,None
1140-UKVZG,Stayed,None,None
1142-IHLOO,Stayed,None,None
1142-WACZW,Churned,Other,Don't know
1143-NMNQJ,Churned,Attitude,Attitude of service provider
1150-FTQGN,Stayed,None,None
1150-WFARN,Churned,Competitor,Competitor had better devices
1153-GNOLC,Stayed,None,None
1154-HYWWO,Stayed,None,None
1156-ZFYDO,Joined,None,None
1157-BQCUW,Churned,Competitor,Competitor had better devices
1159-WFSGR,Stayed,None,None
1162-ECVII,Stayed,None,None
1163-ONYEY,Stayed,None,None
1163-VIPRI,Stayed,None,None
1166-PQLGG,Stayed,None,None
1167-OYZJF,Stayed,None,None
1169-SAOCL,Stayed,None,None
1169-WCVAK,Stayed,None,None
1170-SASML,Stayed,None,None
1171-TYKUR,Stayed,None,None
1172-VIYBP,Stayed,None,None
1173-NOEYG,Stayed,None,None
1173-XZPYF,Stayed,None,None
1174-FGIFN,Stayed,None,None
1177-XZBJL,Stayed,None,None
1178-PZGAB,Stayed,None,None
1179-INLAT,Joined,None,None
1183-CANVH,Stayed,None,None
1184-PJVDB,Churned,Competitor,Competitor had better devices
1187-WILMM,Stayed,None,None
1193-RTSLK,Churned,Competitor,Competitor offered higher download speeds
1194-BHJYC,Stayed,None,None
1194-HVAIF,Stayed,None,None
1194-SPVSP,Joined,None,None
1195-OIYEJ,Churned,Attitude,Attitude of support person
1196-AMORA,Churned,Competitor,Competitor offered more data
1197-BVMVG,Stayed,None,None
1200-TUZHR,Stayed,None,None
1202-KKGFU,Stayed,None,None
1205-WNWPJ,Churned,Other,Moved
1206-EHBDD,Stayed,None,None
1207-BLKSA,Stayed,None,None
1208-DNHLN,Churned,Other,Don't know
1208-NBVFH,Stayed,None,None
1209-VFFOC,Stayed,None,None
1212-GLHMD,Joined,None,None
1213-NGCUN,Churned,Dissatisfaction,Lack of self-service on Website
1215-EXRMO,Stayed,None,None
1215-FIGMP,Stayed,None,None
1215-VFYVK,Stayed,None,None
1216-BGTSP,Stayed,None,None
1216-JWVUX,Stayed,None,None
1217-VASWC,Stayed,None,None
1218-VKFPE,Churned,Competitor,Competitor made better offer
1219-NNDDO,Stayed,None,None
1221-GHZEP,Stayed,None,None
1222-KJNZD,Stayed,None,None
1222-LRYKO,Stayed,None,None
1223-UNPKS,Stayed,None,None
1226-IENZN,Stayed,None,None
1226-JZNKR,Stayed,None,None
1226-UDFZR,Churned,Dissatisfaction,Network reliability
1227-UDMZR,Stayed,None,None
1228-FZFRV,Churned,Price,Extra data charges
1228-ZLNBX,Stayed,None,None
1229-RCALF,Stayed,None,None
1230-QAJDW,Joined,None,None
1231-YNDEK,Stayed,None,None
1236-WFCDV,Churned,Competitor,Competitor offered more data
1237-WIYYZ,Stayed,None,None
1240-HCBOH,Stayed,None,None
1240-KNSEZ,Churned,Price,Long distance charges
1241-EZFMJ,Stayed,None,None
1241-FPMOF,Stayed,None,None
1245-HARPS,Stayed,None,None
1247-QBVSH,Stayed,None,None
1248-DYXUB,Stayed,None,None
1251-KRREG,Churned,Price,Price too high
1251-STYSZ,Stayed,None,None
1254-IZEYF,Churned,Competitor,Competitor made better offer
1257-SXUXQ,Stayed,None,None
1258-YMZNM,Stayed,None,None
1260-TTRXI,Churned,Price,Long distance charges
1261-FWTTE,Stayed,None,None
1262-OPMFY,Churned,Competitor,Competitor made better offer
1264-BYWMS,Churned,Competitor,Competitor offered more data
1264-FUHCX,Stayed,None,None
1265-BCFEO,Stayed,None,None
1265-HVPZB,Stayed,None,None
1265-XTECC,Churned,Attitude,Attitude of service provider
1265-ZFOSD,Stayed,None,None
1266-NZYUI,Stayed,None,None
1268-ASBGA,Churned,Dissatisfaction,Limited range of services
1269-FOYWN,Stayed,None,None
1270-XKUCC,Stayed,None,None
1271-SJBGZ,Churned,Competitor,Competitor had better devices
1271-UODNO,Stayed,None,None
1272-ILHFG,Stayed,None,None
1273-MTETI,Churned,Other,Don't know
1282-IHQAC,Stayed,None,None
1285-OKIPP,Churned,Attitude,Attitude of support person
1291-CUOCY,Stayed,None,None
1293-BSEUN,Stayed,None,None
1293-HHSHJ,Stayed,None,None
1297-VQDRP,Stayed,None,None
1298-PHBTI,Stayed,None,None
1299-AURJA,Stayed,None,None
1301-LOPVR,Stayed,None,None
1302-TPUBN,Stayed,None,None
1302-UHBDD,Stayed,None,None
1303-SRDOK,Stayed,None,None
1304-BCCFO,Stayed,None,None
1304-NECVQ,Churned,Competitor,Competitor made better offer
1304-SEGFY,Stayed,None,None
1306-RPWXZ,Stayed,None,None
1307-ATKGB,Stayed,None,None
1307-TVUFB,Stayed,None,None
1309-BXVOQ,Churned,Price,Long distance charges
1309-XGFSN,Stayed,None,None
1310-QRITU,Stayed,None,None
1319-YLZJG,Stayed,None,None
1320-GVNHT,Stayed,None,None
1320-HTRDR,Churned,Attitude,Attitude of service provider
1320-REHCS,Stayed,None,None
1322-AGOQM,Churned,Dissatisfaction,Service dissatisfaction
1323-OOEPC,Churned,Price,Extra data charges
1324-NLTJE,Churned,Other,Don't know
1325-USMEC,Stayed,None,None
1328-EUZHC,Stayed,None,None
1329-VHWNP,Stayed,None,None
1333-PBMXB,Stayed,None,None
1334-FJSVR,Churned,Dissatisfaction,Lack of self-service on Website
1334-PDUKM,Stayed,None,None
1335-HQMKX,Stayed,None,None
1335-MXCSE,Stayed,None,None
1335-NTIUC,Stayed,None,None
1336-EZFZY,Stayed,None,None
1337-BOZWO,Stayed,None,None
1338-CECEE,Stayed,None,None
1342-JPNKI,Churned,Other,Don't know
1343-EHPYB,Churned,Competitor,Competitor made better offer
1345-GKDZZ,Stayed,None,None
1345-ZUKID,Stayed,None,None
1346-PJWTK,Stayed,None,None
1346-UFHAX,Stayed,None,None
1347-KTTTA,Stayed,None,None
1349-WXNGG,Churned,Attitude,Attitude of support person
1352-HNSAW,Stayed,None,None
1352-VHKAJ,Stayed,None,None
1353-GHZOS,Stayed,None,None
1353-LJWEM,Stayed,None,None
1354-YZFNB,Stayed,None,None
1355-KUSBG,Stayed,None,None
1356-MKYSK,Stayed,None,None
1357-BIJKI,Stayed,None,None
1357-MVDOZ,Stayed,None,None
1360-JYXKQ,Stayed,None,None
1360-RCYRT,Stayed,None,None
1360-XFJMR,Stayed,None,None
1363-TXLSL,Churned,Competitor,Competitor had better devices
1370-GGAWX,Stayed,None,None
1371-DWPAZ,Stayed,None,None
1371-OJCEK,Stayed,None,None
1371-WEPDS,Stayed,None,None
1373-ORVIZ,Churned,Competitor,Competitor had better devices
1374-DMZUI,Churned,Competitor,Competitor made better offer
1376-HHBDV,Stayed,None,None
1379-FRVEB,Stayed,None,None
1383-EZRWL,Churned,Other,Moved
1384-RCUXW,Stayed,None,None
1385-TQOZW,Stayed,None,None
1386-ZIKUV,Stayed,None,None
1389-CXMLU,Churned,Competitor,Competitor made better offer
1389-WNUIB,Stayed,None,None
1391-UBDAR,Stayed,None,None
1393-IMKZG,Joined,None,None
1394-SUIUH,Stayed,None,None
1395-OFUWC,Stayed,None,None
1395-WSWXR,Stayed,None,None
1396-QWFBJ,Churned,Dissatisfaction,Lack of self-service on Website
1397-XKKWR,Stayed,None,None
1399-OUPJN,Stayed,None,None
1399-UBQIU,Stayed,None,None
1400-MMYXY,Churned,Attitude,Attitude of service provider
1400-WIVLL,Stayed,None,None
1401-FTHFQ,Stayed,None,None
1402-PTHGN,Stayed,None,None
1403-GYAFU,Stayed,None,None
1403-LKLIK,Stayed,None,None
1406-PUQVY,Joined,None,None
1407-DIGZV,Joined,None,None
1409-PHXTF,Stayed,None,None
1410-RSCMR,Stayed,None,None
1414-YADCW,Stayed,None,None
1415-YFWLT,Churned,Competitor,Competitor had better devices
1421-HCERK,Stayed,None,None
1422-DGUBX,Stayed,None,None
1423-BMPBQ,Joined,None,None
1427-VERSM,Stayed,None,None
1428-GTBJJ,Churned,Price,Long distance charges
1428-IEDPR,Stayed,None,None
1429-UYJSV,Stayed,None,None
1430-SFQSA,Stayed,None,None
1431-AIDJQ,Stayed,None,None
1431-CYWMH,Stayed,None,None
1432-FPAXX,Churned,Dissatisfaction,Product dissatisfaction
1436-ZMJAN,Stayed,None,None
1439-LCGVL,Stayed,None,None
1442-BQPVU,Stayed,None,None
1442-OKRJE,Stayed,None,None
1444-VVSGW,Churned,Dissatisfaction,Product dissatisfaction
1447-GIQMR,Churned,Competitor,Competitor offered more data
1447-PJGGA,Churned,Competitor,Competitor made better offer
1448-CYWKC,Stayed,None,None
1448-PWKYE,Churned,Competitor,Competitor had better devices
1449-XQEMT,Churned,Price,Long distance charges
1450-GALXR,Churned,Competitor,Competitor had better devices
1450-SKCVI,Churned,Attitude,Attitude of support person
1452-KIOVK,Stayed,None,None
1452-UZOSF,Stayed,None,None
1452-VOQCH,Joined,None,None
1452-XRSJV,Stayed,None,None
1453-RZFON,Joined,None,None
1455-ESIQH,Churned,Other,Moved
1455-HFBXA,Stayed,None,None
1455-UGQVH,Churned,Dissatisfaction,Lack of self-service on Website
1456-TWCGB,Stayed,None,None
1459-QNFQT,Stayed,None,None
1460-UZPRJ,Stayed,None,None
1465-LNTLJ,Stayed,None,None
1465-VINDH,Churned,Competitor,Competitor offered higher download speeds
1465-WCZVT,Joined,None,None
1468-DEFNC,Stayed,None,None
1469-LBJQJ,Stayed,None,None
1470-PSXNM,Stayed,None,None
1471-GIQKQ,Joined,None,None
1472-TNCWL,Stayed,None,None
1474-JUWSM,Stayed,None,None
1475-VWVDO,Stayed,None,None
1478-VPOAD,Joined,None,None
1480-BKXGA,Stayed,None,None
1480-IVEVR,Stayed,None,None
1481-ZUWZA,Churned,Dissatisfaction,Service dissatisfaction
1482-OXZSY,Stayed,None,None
1485-YDHMM,Stayed,None,None
1488-PBLJN,Stayed,None,None
1488-SYSFC,Stayed,None,None
1492-KGETH,Stayed,None,None
1492-QGCLU,Stayed,None,None
1493-AMTIE,Churned,Price,Long distance charges
1494-EJZDW,Stayed,None,None
1496-GGSUK,Churned,Attitude,Attitude of service provider
1498-DQNRX,Stayed,None,None
1498-NHTLT,Stayed,None,None
1501-SGHBW,Churned,Competitor,Competitor made better offer
1502-XFCVR,Churned,Competitor,Competitor offered higher download speeds
1506-YJTYT,Stayed,None,None
1508-DFXCU,Stayed,None,None
1513-XNPPH,Churned,Dissatisfaction,Product dissatisfaction
1518-OMDIK,Stayed,None,None
1518-VOWAV,Churned,Competitor,Competitor made better offer
1522-VVDMG,Churned,Dissatisfaction,Poor expertise of online support
1525-LNLOJ,Stayed,None,None
1527-SXDPN,Churned,Competitor,Competitor made better offer
1530-ZTDOZ,Stayed,None,None
1534-OULXE,Stayed,None,None
1535-VTJOQ,Stayed,None,None
1536-HBSWP,Joined,None,None
1536-YHDOE,Stayed,None,None
1539-LNKHM,Stayed,None,None
1541-ETJZO,Churned,Other,Moved
1543-LLLFT,Stayed,None,None
1544-JJMYL,Stayed,None,None
1545-ACTAS,Stayed,None,None
1545-JFUML,Stayed,None,None
1548-ARAGG,Stayed,None,None
1548-FEHVL,Stayed,None,None
1550-EENBN,Stayed,None,None
1550-LOAHA,Churned,Dissatisfaction,Limited range of services
1552-AAGRX,Stayed,None,None
1552-CZCLL,Stayed,None,None
1552-TKMXS,Stayed,None,None
1555-DJEQW,Churned,Price,Price too high
1555-HAPSU,Stayed,None,None
1557-EMYVT,Stayed,None,None
1559-DTODC,Stayed,None,None
1561-BWHIN,Stayed,None,None
1563-IWQEX,Stayed,None,None
1564-HJUVY,Stayed,None,None
1564-NTYXF,Churned,Attitude,Attitude of support person
1565-RHDJD,Churned,Competitor,Competitor offered higher download speeds
1567-DSCIC,Churned,Dissatisfaction,Product dissatisfaction
1568-BEKZM,Stayed,None,None
1568-LJSZU,Stayed,None,None
1569-TTNYJ,Churned,Other,Don't know
1571-SAVHK,Churned,Competitor,Competitor had better devices
1573-LGXBA,Stayed,None,None
1574-DYCWE,Stayed,None,None
1575-KRZZE,Stayed,None,None
1576-PFZIW,Stayed,None,None
1577-HKTFG,Churned,Attitude,Attitude of support person
1579-KLYDT,Churned,Competitor,Competitor made better offer
1580-BMCMR,Stayed,None,None
1582-RAFML,Churned,Competitor,Competitor had better devices
1583-IHQZE,Churned,Attitude,Attitude of support person
1585-MQSSU,Churned,Dissatisfaction,Lack of self-service on Website
1587-FKLZB,Churned,Competitor,Competitor had better devices
1589-AGTLK,Churned,Other,Don't know
1591-MQJTP,Stayed,None,None
1591-NFNLQ,Churned,Dissatisfaction,Poor expertise of online support
1591-XWLGB,Stayed,None,None
1596-BBVTG,Churned,Dissatisfaction,Poor expertise of online support
1596-OQSPS,Stayed,None,None
1597-FZREH,Churned,Price,Lack of affordable download/upload speed
1597-LHYNC,Churned,Price,Price too high
1599-EAHXY,Stayed,None,None
1599-MMYRQ,Stayed,None,None
1600-DILPE,Stayed,None,None
1602-IJQQE,Churned,Competitor,Competitor had better devices
1608-GMEWB,Stayed,None,None
1612-EOHDH,Churned,Attitude,Attitude of support person
1614-JBEBI,Stayed,None,None
1618-CFHME,Churned,Other,Don't know
1619-YWUBB,Stayed,None,None
1621-YNCJH,Stayed,None,None
1622-HSHSF,Joined,None,None
1623-NLDOT,Churned,Competitor,Competitor had better devices
1624-NALOJ,Churned,Other,Moved
1624-WOIWJ,Churned,Competitor,Competitor had better devices
1625-JAIIY,Churned,Dissatisfaction,Product dissatisfaction
1626-ERCMM,Churned,Competitor,Competitor had better devices
1627-AFWVJ,Stayed,None,None
1628-BIZYP,Joined,None,None
1629-DQQVB,Stayed,None,None
1635-FJFCC,Stayed,None,None
1635-HDGFT,Stayed,None,None
1635-NZATJ,Stayed,None,None
1636-NTNCO,Stayed,None,None
1640-PLFMP,Joined,None,None
1641-BYBTK,Stayed,None,None
1641-RQDAY,Stayed,None,None
1642-HMARX,Stayed,None,None
1644-IRKSF,Churned,Attitude,Attitude of support person
1656-DRSMG,Stayed,None,None
1657-DYMBM,Stayed,None,None
1658-BYGOY,Churned,Competitor,Competitor made better offer
1658-TJVOA,Stayed,None,None
1658-XUHBX,Stayed,None,None
1660-HSOOQ,Churned,Dissatisfaction,Lack of self-service on Website
1661-CZBAU,Stayed,None,None
1663-MHLHE,Joined,None,None
1666-JXLKU,Stayed,None,None
1666-JZPZT,Stayed,None,None
1670-SVOWZ,Churned,Competitor,Competitor had better devices
1676-MQAOA,Stayed,None,None
1678-FYZOW,Churned,Competitor,Competitor offered higher download speeds
1679-JRFBR,Stayed,None,None
1680-VDCWW,Stayed,None,None
1682-VCOIO,Stayed,None,None
1684-FLBGS,Stayed,None,None
1685-BQULA,Stayed,None,None
1685-VAYJF,Stayed,None,None
1686-STUHN,Stayed,None,None
1689-MRZQR,Churned,Other,Don't know
1689-YQBYY,Stayed,None,None
1696-HXOWK,Stayed,None,None
1696-MZVAU,Stayed,None,None
1697-BCSHV,Stayed,None,None
1697-LYYYX,Stayed,None,None
1697-NVVGY,Stayed,None,None
1698-XFZCI,Stayed,None,None
1699-HPSBG,Churned,Competitor,Competitor offered higher download speeds
1699-TLDLZ,Stayed,None,None
1699-UOTXU,Stayed,None,None
1702-CCFNJ,Stayed,None,None
1703-MGIAB,Stayed,None,None
1704-NRWYE,Churned,Attitude,Attitude of support person
1705-GUHPV,Stayed,None,None
1707-HABPF,Stayed,None,None
1708-PBBOA,Stayed,None,None
1709-EJDOX,Stayed,None,None
1710-RCXUS,Stayed,None,None
1716-LSAMB,Stayed,None,None
1722-LDZJS,Stayed,None,None
1723-HKXJQ,Churned,Other,Don't know
1724-BQUHA,Churned,Attitude,Attitude of support person
1724-IQWNM,Joined,None,None
1725-IQNIY,Churned,Competitor,Competitor had better devices
1725-MIMXW,Churned,Dissatisfaction,Poor expertise of phone support
1728-BQDMA,Joined,None,None
1728-CXQBE,Stayed,None,None
1729-VLAZJ,Stayed,None,None
1730-VFMWO,Stayed,None,None
1730-ZMAME,Stayed,None,None
1731-TVIUK,Churned,Competitor,Competitor made better offer
1732-FEKLD,Stayed,None,None
1732-VHUBQ,Churned,Competitor,Competitor made better offer
1734-ZMNTZ,Stayed,None,None
1735-XMJVH,Stayed,None,None
1740-CSDJP,Churned,Price,Lack of affordable download/upload speed
1741-WTPON,Stayed,None,None
1744-JHKYS,Stayed,None,None
1746-TGTWV,Joined,None,None
1750-CSKKM,Churned,Competitor,Competitor had better devices
1751-NCDLI,Stayed,None,None
1752-OZXFY,Stayed,None,None
1754-GKYPY,Stayed,None,None
1755-FZQEC,Stayed,None,None
1755-RMCXH,Joined,None,None
1757-TCATG,Stayed,None,None
1760-CAZHT,Stayed,None,None
1761-AEZZR,Churned,Other,Don't know
1763-KUAAW,Stayed,None,None
1763-WQFUK,Joined,None,None
1764-VUUMT,Stayed,None,None
1766-GKNMI,Stayed,None,None
1767-CJKBA,Stayed,None,None
1767-TGTKO,Stayed,None,None
1768-HNVGJ,Stayed,None,None
1768-ZAIFU,Churned,Competitor,Competitor made better offer
1769-GRUIK,Stayed,None,None
1771-OADNZ,Churned,Price,Extra data charges
1775-KWJKQ,Stayed,None,None
1776-SPBWV,Stayed,None,None
1777-JYQPJ,Joined,None,None
1779-PWPMG,Stayed,None,None
1784-BXEFA,Stayed,None,None
1784-EZDKJ,Stayed,None,None
1785-BPHTP,Stayed,None,None
1790-NESIO,Stayed,None,None
1791-PQHBB,Joined,None,None
1792-UXAFY,Churned,Dissatisfaction,Service dissatisfaction
1794-HBQTJ,Churned,Dissatisfaction,Poor expertise of phone support
1794-SWWKL,Stayed,None,None
1796-JANOW,Joined,None,None
1803-BGNBD,Stayed,None,None
1809-DMJHQ,Churned,Competitor,Competitor had better devices
1810-BOHSY,Stayed,None,None
1810-MVMAI,Stayed,None,None
1813-JLKWR,Stayed,None,None
1813-JYWTO,Stayed,None,None
1814-DKOLC,Stayed,None,None
1814-WFGVS,Stayed,None,None
1816-FLZDK,Joined,None,None
1818-ESQMW,Stayed,None,None
1820-DJFPH,Stayed,None,None
1820-TQVEV,Churned,Attitude,Attitude of support person
1821-BUCWY,Stayed,None,None
1830-GGFNM,Stayed,None,None
1830-IPXVJ,Stayed,None,None
